n: 100 p: 40
FO: 62359.96
HUBS: [26, 33, 5, 4, 49, 45, 31, 46, 48, 30, 6, 35, 24, 53, 44, 50, 29, 51, 3, 36, 10, 13, 52, 68, 64, 34, 25, 12, 62, 27, 22, 2, 47, 28, 15, 67, 72, 66, 73, 43]

OR	H1	H2	DS	CUSTO
36	36	24	24	12977.93
36	36	25	25	11932.82
36	36	26	26	11216.71
36	36	27	27	10783.26
36	36	28	28	9836.70
36	36	29	29	8357.41
36	36	30	30	7731.65
36	36	31	31	6502.43
36	36	33	32	7752.89
36	36	33	33	4642.01
36	36	34	34	3086.53
36	36	35	35	2313.15
36	36	36	37	3157.24
36	36	36	38	2949.85
36	36	36	39	11969.27
36	36	22	40	30385.23
36	36	43	41	20538.60
36	36	44	42	18864.62
36	36	43	43	16784.50
36	36	44	44	13963.81
36	36	45	45	10982.17
36	36	46	46	10524.91
36	36	47	47	8436.38
36	36	48	48	6857.79
36	36	49	49	6070.46
36	36	50	50	6878.75
36	36	51	51	5037.46
36	36	52	52	5018.65
36	36	53	53	2857.43
36	36	36	54	4402.95
36	36	36	55	4560.37
36	36	36	56	5057.27
36	36	36	57	7783.34
36	36	36	58	9861.35
36	36	36	59	10216.16
36	36	43	60	26419.69
36	36	62	61	21602.23
36	36	62	62	14878.67
36	36	64	63	16270.55
36	36	64	64	13973.25
36	36	67	65	16330.99
36	36	66	66	14869.14
36	36	67	67	13026.11
36	36	68	68	11209.73
36	36	72	69	13362.40
36	36	72	70	13083.70
36	36	73	71	10865.84
36	36	72	72	10716.76
36	36	73	73	9222.37
36	36	73	74	11299.00
36	36	52	75	10649.61
36	36	52	76	9264.63
36	36	36	77	7832.18
36	36	36	78	9804.62
36	36	36	79	12040.44
36	36	62	80	37330.68
36	36	62	81	34549.80
36	36	62	82	33282.33
36	36	64	83	29144.53
36	36	66	84	23431.39
36	36	66	85	23722.74
36	36	66	86	20816.65
36	36	66	87	19753.73
36	36	72	88	18886.47
36	36	72	89	15628.69
36	36	72	90	16105.13
36	36	72	91	13106.46
36	36	72	92	14741.70
36	36	72	93	17734.21
36	36	73	94	15008.53
36	36	73	95	12891.08
36	36	73	96	16587.80
36	36	52	97	14319.63
36	36	52	98	15234.96
36	36	36	99	15181.86
37	33	4	0	40294.92
37	33	4	1	38718.78
37	35	2	2	23700.29
37	33	3	3	21439.35
37	33	4	4	22450.35
37	33	5	5	18316.83
37	33	6	6	18795.14
37	13	12	7	32728.58
37	13	12	8	34142.19
37	13	12	9	28103.29
37	33	10	10	15589.72
37	13	12	11	22748.37
37	13	12	12	14020.54
37	13	13	13	10426.56
37	15	15	14	12685.24
37	15	15	15	7026.30
37	15	15	16	17004.08
37	15	15	17	21497.49
37	15	15	18	24127.74
37	15	15	19	28293.95
37	35	22	20	24754.82
37	35	22	21	23400.19
37	35	22	22	19436.36
37	35	24	23	17248.02
37	35	24	24	15462.16
37	35	25	25	14551.13
37	35	26	26	13565.43
37	33	27	27	13075.35
37	33	28	28	12112.01
37	35	29	29	10699.80
37	35	30	30	10067.74
37	35	31	31	8985.68
37	33	33	32	10016.57
37	33	33	33	6905.69
37	35	34	34	5752.58
37	35	35	35	4649.24
37	36	36	36	3157.24
37	36	36	38	6107.09
37	36	36	39	15126.51
37	35	22	40	32861.92
37	35	43	41	23453.67
37	35	44	42	21770.92
37	35	43	43	19699.58
37	35	44	44	16870.11
37	35	45	45	13823.03
37	35	46	46	13632.52
37	36	47	47	11593.62
37	35	48	48	9943.03
37	36	49	49	9227.71
37	36	50	50	10036.00
37	36	51	51	8194.70
37	36	52	52	8175.89
37	36	53	53	6014.67
37	36	36	54	7560.20
37	36	36	55	7717.61
37	36	36	56	8214.51
37	36	36	57	10940.58
37	36	36	58	13018.59
37	36	36	59	13373.40
37	35	43	60	29334.76
37	36	62	61	24759.47
37	36	62	62	18035.91
37	36	64	63	19427.80
37	36	64	64	17130.49
37	36	67	65	19488.23
37	36	66	66	18026.39
37	36	67	67	16183.35
37	36	68	68	14366.98
37	36	72	69	16519.65
37	36	72	70	16240.94
37	36	73	71	14023.09
37	36	72	72	13874.01
37	36	73	73	12379.61
37	36	73	74	14456.24
37	36	52	75	13806.85
37	36	52	76	12421.87
37	36	36	77	10989.42
37	36	36	78	12961.86
37	36	36	79	15197.68
37	35	43	80	40386.91
37	36	62	81	37707.04
37	36	62	82	36439.57
37	36	64	83	32301.77
37	36	66	84	26588.63
37	36	66	85	26879.98
37	36	66	86	23973.89
37	36	66	87	22910.98
37	36	72	88	22043.71
37	36	72	89	18785.93
37	36	72	90	19262.37
37	36	72	91	16263.70
37	36	72	92	17898.94
37	36	72	93	20891.45
37	36	73	94	18165.77
37	36	73	95	16048.32
37	36	73	96	19745.04
37	36	52	97	17476.87
37	36	52	98	18392.20
37	36	36	99	18339.10
38	35	4	0	40573.04
38	35	4	1	38996.90
38	35	2	2	23900.17
38	35	3	3	21679.87
38	35	4	4	22728.47
38	35	5	5	18622.69
38	35	6	6	19089.47
38	13	12	7	33330.55
38	13	12	8	34744.15
38	13	12	9	28705.26
38	35	10	10	15896.63
38	13	12	11	23350.33
38	13	12	12	14622.50
38	13	13	13	11028.52
38	15	15	14	13223.90
38	15	15	15	7564.96
38	15	15	16	17542.74
38	15	15	17	22036.15
38	15	15	18	24666.41
38	15	15	19	28832.61
38	35	22	20	24954.70
38	35	22	21	23600.07
38	35	22	22	19636.25
38	35	24	23	17447.90
38	35	24	24	15662.04
38	35	25	25	14751.01
38	35	26	26	13765.31
38	35	27	27	13321.74
38	35	28	28	12380.80
38	35	29	29	10899.69
38	35	30	30	10267.62
38	35	31	31	9185.56
38	35	33	32	10324.49
38	35	33	33	7213.61
38	35	34	34	5952.46
38	35	35	35	4849.12
38	36	36	36	2949.85
38	36	36	37	6107.09
38	36	36	39	14919.13
38	35	22	40	33061.80
38	36	43	41	23488.45
38	36	44	42	21814.47
38	36	43	43	19734.36
38	36	44	44	16913.66
38	36	45	45	13932.03
38	36	46	46	13474.76
38	36	47	47	11386.24
38	36	48	48	9807.64
38	36	49	49	9020.32
38	36	50	50	9828.61
38	36	51	51	7987.31
38	36	52	52	7968.50
38	36	53	53	5807.28
38	36	36	54	7352.81
38	36	36	55	7510.22
38	36	36	56	8007.13
38	36	36	57	10733.19
38	36	36	58	12811.20
38	36	36	59	13166.01
38	36	43	60	29369.54
38	36	62	61	24552.08
38	36	62	62	17828.52
38	36	64	63	19220.41
38	36	64	64	16923.10
38	36	67	65	19280.84
38	36	66	66	17819.00
38	36	67	67	15975.96
38	36	68	68	14159.59
38	36	72	69	16312.26
38	36	72	70	16033.55
38	36	73	71	13815.70
38	36	72	72	13666.62
38	36	73	73	12172.22
38	36	73	74	14248.85
38	36	52	75	13599.46
38	36	52	76	12214.48
38	36	36	77	10782.03
38	36	36	78	12754.47
38	36	36	79	14990.29
38	36	62	80	40280.53
38	36	62	81	37499.65
38	36	62	82	36232.19
38	36	64	83	32094.38
38	36	66	84	26381.24
38	36	66	85	26672.59
38	36	66	86	23766.50
38	36	66	87	22703.59
38	36	72	88	21836.32
38	36	72	89	18578.54
38	36	72	90	19054.98
38	36	72	91	16056.32
38	36	72	92	17691.55
38	36	72	93	20684.06
38	36	73	94	17958.38
38	36	73	95	15840.93
38	36	73	96	19537.65
38	36	52	97	17269.48
38	36	52	98	18184.81
38	36	36	99	18131.71
39	15	4	0	49313.47
39	15	4	1	47737.33
39	36	2	2	33315.87
39	36	3	3	31112.54
39	15	4	4	31468.91
39	36	5	5	28012.82
39	36	6	6	28405.09
39	15	12	7	41057.66
39	15	12	8	42471.27
39	15	12	9	36432.37
39	36	10	10	25258.98
39	15	12	11	31077.44
39	15	12	12	22349.62
39	15	13	13	18826.94
39	15	15	14	20736.46
39	15	15	15	15077.52
39	15	15	16	25055.30
39	15	15	17	29548.71
39	15	15	18	32178.97
39	15	15	19	36345.17
39	36	22	20	34247.41
39	36	22	21	32892.78
39	36	22	22	28928.96
39	36	24	23	26733.06
39	36	24	24	24947.20
39	36	25	25	23902.09
39	36	26	26	23185.98
39	36	27	27	22752.53
39	36	28	28	21805.97
39	36	29	29	20326.69
39	36	30	30	19700.92
39	36	31	31	18471.71
39	36	33	32	19722.16
39	36	33	33	16611.28
39	36	34	34	15055.80
39	36	35	35	14282.42
39	36	36	36	11969.27
39	36	36	37	15126.51
39	36	36	38	14919.13
39	36	22	40	42354.51
39	36	43	41	32507.87
39	36	44	42	30833.89
39	36	43	43	28753.78
39	36	44	44	25933.08
39	36	45	45	22951.45
39	36	46	46	22494.18
39	36	47	47	20405.66
39	36	48	48	18827.06
39	36	49	49	18039.74
39	36	50	50	18848.03
39	36	51	51	17006.73
39	36	52	52	16987.92
39	36	53	53	14826.70
39	36	36	54	16372.23
39	36	36	55	16529.64
39	36	36	56	17026.54
39	36	36	57	19752.61
39	36	36	58	21830.62
39	36	36	59	22185.43
39	36	43	60	38388.96
39	36	62	61	33571.50
39	36	62	62	26847.94
39	36	64	63	28239.83
39	36	64	64	25942.52
39	36	67	65	28300.26
39	36	66	66	26838.42
39	36	67	67	24995.38
39	36	68	68	23179.01
39	36	72	69	25331.68
39	36	72	70	25052.97
39	36	73	71	22835.12
39	36	72	72	22686.04
39	36	73	73	21191.64
39	36	73	74	23268.27
39	36	52	75	22618.88
39	36	52	76	21233.90
39	36	36	77	19801.45
39	36	36	78	21773.89
39	36	36	79	24009.71
39	36	62	80	49299.95
39	36	62	81	46519.07
39	36	62	82	45251.61
39	36	64	83	41113.80
39	36	66	84	35400.66
39	36	66	85	35692.01
39	36	66	86	32785.92
39	36	66	87	31723.01
39	36	72	88	30855.74
39	36	72	89	27597.96
39	36	72	90	28074.40
39	36	72	91	25075.73
39	36	72	92	26710.97
39	36	72	93	29703.48
39	36	73	94	26977.80
39	36	73	95	24860.35
39	36	73	96	28557.07
39	36	52	97	26288.90
39	36	52	98	27204.23
39	36	36	99	27151.13
40	2	2	0	36104.31
40	2	2	1	34091.84
40	2	2	2	12992.55
40	2	3	3	16554.20
40	2	4	4	22657.12
40	2	5	5	20598.36
40	2	6	6	22124.30
40	2	4	7	37032.06
40	2	4	8	38609.95
40	2	4	9	32287.80
40	22	10	10	22395.54
40	2	4	11	33299.50
40	22	12	12	28053.89
40	22	13	13	29161.60
40	22	13	14	34708.34
40	22	15	15	31809.91
40	22	15	16	41787.69
40	22	15	17	46281.10
40	22	15	18	48911.35
40	22	15	19	53077.56
40	22	22	20	18744.01
40	22	22	21	17389.38
40	22	22	22	13425.55
40	22	22	23	17317.58
40	22	24	24	17407.32
40	22	25	25	18754.16
40	22	26	26	20003.41
40	22	27	27	21335.71
40	22	28	28	22202.03
40	22	29	29	22578.54
40	22	30	30	23369.46
40	22	31	31	23889.78
40	22	30	32	27897.58
40	22	33	33	26366.81
40	22	34	34	27300.48
40	22	35	35	28212.68
40	22	36	36	30385.23
40	22	35	37	32861.92
40	22	35	38	33061.80
40	22	36	39	42354.51
40	43	43	41	18160.43
40	43	43	42	16521.76
40	43	43	43	14406.34
40	43	44	44	17236.60
40	43	45	45	20289.79
40	43	46	46	20754.97
40	43	47	47	22933.57
40	22	48	48	24276.12
40	43	49	49	25242.46
40	43	50	50	25015.46
40	43	51	51	26670.34
40	43	52	52	27205.91
40	22	53	53	28423.30
40	43	52	54	29777.62
40	43	52	55	30626.46
40	43	52	56	33859.62
40	22	53	57	38080.05
40	43	52	58	39901.71
40	22	36	59	40601.39
40	43	43	60	24041.52
40	43	43	61	21119.72
40	43	62	62	17756.10
40	43	62	63	20071.08
40	43	64	64	19039.99
40	43	62	65	21238.26
40	43	66	66	21642.38
40	43	67	67	21998.88
40	43	68	68	22539.64
40	43	67	69	24950.91
40	43	67	70	24881.02
40	43	68	71	24931.53
40	43	72	72	24674.13
40	43	73	73	25226.80
40	43	72	74	25995.43
40	43	73	75	26782.62
40	43	73	76	28961.86
40	43	52	77	32399.18
40	43	73	78	35619.88
40	43	52	79	40678.56
40	43	43	80	35093.67
40	43	43	81	32455.46
40	43	43	82	31445.28
40	43	43	83	28432.61
40	43	43	84	24697.73
40	43	43	85	26665.10
40	43	43	86	25532.63
40	43	43	87	26059.79
40	43	66	88	26111.92
40	43	66	89	26310.08
40	43	66	90	26923.07
40	43	67	91	26233.49
40	43	67	92	27296.38
40	43	66	93	29222.13
40	43	67	94	28543.70
40	43	72	95	27234.50
40	43	67	96	30555.68
40	43	72	97	29681.06
40	43	72	98	31329.91
40	43	72	99	32520.66
41	22	3	0	34732.62
41	22	3	1	32788.83
41	22	2	2	11996.42
41	22	3	3	12685.04
41	22	4	4	18692.50
41	22	5	5	14369.98
41	22	6	6	16329.29
41	22	4	7	33067.45
41	22	4	8	34645.34
41	22	4	9	28323.19
41	22	10	10	15042.01
41	22	6	11	27504.88
41	22	12	12	20700.35
41	24	13	13	21657.60
41	24	13	14	27204.34
41	24	15	15	23916.06
41	24	15	16	33893.85
41	24	15	17	38387.26
41	24	15	18	41017.51
41	24	15	19	45183.72
41	22	22	20	11390.47
41	22	22	21	10035.84
41	22	22	22	6072.02
41	22	22	23	9964.04
41	24	24	24	9096.17
41	25	25	25	9341.40
41	24	26	26	12416.76
41	24	27	27	13952.53
41	24	28	28	14579.14
41	24	29	29	14469.83
41	24	30	30	15266.78
41	43	31	31	14791.44
41	24	30	32	19794.90
41	43	33	33	17712.48
41	43	34	34	17720.28
41	43	35	35	18804.43
41	43	36	36	20538.60
41	43	35	37	23453.67
41	43	36	38	23488.45
41	43	36	39	32507.87
41	43	43	40	18160.43
41	43	43	42	5869.52
41	43	43	43	3754.09
41	43	44	44	6584.35
41	43	45	45	9637.55
41	43	46	46	10102.73
41	43	47	47	12281.33
41	43	48	48	13682.95
41	43	49	49	14590.21
41	43	50	50	14363.22
41	43	51	51	16018.10
41	43	52	52	16553.67
41	43	53	53	17951.35
41	43	52	54	19125.38
41	43	52	55	19974.22
41	43	52	56	23207.37
41	43	52	57	27576.65
41	43	52	58	29249.47
41	43	53	59	30546.42
41	43	43	60	13389.28
41	43	43	61	10467.47
41	43	62	62	7103.85
41	43	62	63	9418.84
41	43	64	64	8387.74
41	43	62	65	10586.01
41	43	66	66	10990.14
41	43	67	67	11346.64
41	43	68	68	11887.40
41	43	67	69	14298.67
41	43	67	70	14228.78
41	43	68	71	14279.28
41	43	72	72	14021.88
41	43	73	73	14574.55
41	43	72	74	15343.19
41	43	73	75	16130.38
41	43	73	76	18309.62
41	43	52	77	21746.94
41	43	73	78	24967.64
41	43	52	79	30026.32
41	43	43	80	24441.42
41	43	43	81	21803.22
41	43	43	82	20793.03
41	43	43	83	17780.36
41	43	43	84	14045.49
41	43	43	85	16012.86
41	43	43	86	14880.39
41	43	43	87	15407.55
41	43	66	88	15459.68
41	43	66	89	15657.84
41	43	66	90	16270.82
41	43	67	91	15581.25
41	43	67	92	16644.14
41	43	66	93	18569.89
41	43	67	94	17891.45
41	43	72	95	16582.26
41	43	67	96	19903.44
41	43	72	97	19028.81
41	43	72	98	20677.66
41	43	72	99	21868.41
42	22	3	0	34809.79
42	22	3	1	32866.00
42	22	2	2	12073.60
42	22	3	3	12762.21
42	22	4	4	18769.68
42	22	5	5	14447.15
42	22	6	6	16406.47
42	22	4	7	33144.62
42	22	4	8	34722.51
42	22	4	9	28400.36
42	22	10	10	15119.18
42	22	6	11	27582.05
42	24	12	12	20199.12
42	24	13	13	20590.74
42	24	13	14	26137.48
42	43	15	15	22520.40
42	43	15	16	32498.18
42	43	15	17	36991.59
42	43	15	18	39621.84
42	43	15	19	43788.05
42	43	43	20	11002.97
42	43	43	21	9141.12
42	22	22	22	6149.19
42	43	43	23	9203.58
42	24	24	24	8029.31
42	25	25	25	7891.72
42	24	26	26	11349.90
42	24	27	27	12885.67
42	24	28	28	13512.28
42	25	29	29	13144.43
42	25	30	30	13888.59
42	44	31	31	13149.92
42	25	30	32	18416.71
42	43	33	33	16073.82
42	44	34	34	16036.83
42	44	35	35	17121.68
42	44	36	36	18864.62
42	44	35	37	21770.92
42	44	36	38	21814.47
42	44	36	39	30833.89
42	43	43	40	16521.76
42	43	43	41	5869.52
42	43	43	43	2115.42
42	44	44	44	4900.81
42	44	45	45	7963.53
42	43	46	46	8464.06
42	43	47	47	10642.66
42	44	48	48	12014.81
42	43	49	49	12951.55
42	43	50	50	12724.55
42	43	51	51	14379.43
42	43	52	52	14915.00
42	44	53	53	16309.34
42	43	52	54	17486.71
42	43	52	55	18335.55
42	43	52	56	21568.70
42	43	52	57	25937.99
42	43	52	58	27610.80
42	44	53	59	28904.41
42	43	43	60	11750.61
42	43	43	61	8828.81
42	43	62	62	5465.19
42	43	62	63	7780.17
42	43	64	64	6749.08
42	43	62	65	8947.35
42	43	66	66	9351.47
42	43	67	67	9707.97
42	43	68	68	10248.73
42	43	67	69	12660.00
42	43	67	70	12590.11
42	43	68	71	12640.62
42	43	72	72	12383.22
42	43	73	73	12935.89
42	43	72	74	13704.52
42	43	73	75	14491.71
42	43	73	76	16670.95
42	43	52	77	20108.27
42	43	73	78	23328.97
42	43	52	79	28387.65
42	43	43	80	22802.76
42	43	43	81	20164.55
42	43	43	82	19154.36
42	43	43	83	16141.70
42	43	43	84	12406.82
42	43	43	85	14374.19
42	43	43	86	13241.72
42	43	43	87	13768.88
42	43	66	88	13821.01
42	43	66	89	14019.17
42	43	66	90	14632.15
42	43	67	91	13942.58
42	43	67	92	15005.47
42	43	66	93	16931.22
42	43	67	94	16252.79
42	43	72	95	14943.59
42	43	67	96	18264.77
42	43	72	97	17390.15
42	43	72	98	19039.00
42	43	72	99	20229.75
43	43	2	0	34520.95
43	43	2	1	32508.49
43	43	2	2	11409.19
43	43	3	3	12488.84
43	43	4	4	18306.38
43	43	5	5	13633.58
43	43	6	6	15545.27
43	43	4	7	32681.32
43	43	4	8	34259.22
43	43	4	9	27937.06
43	43	10	10	13483.94
43	43	6	11	26720.86
43	43	12	12	18539.09
43	43	13	13	18639.27
43	43	13	14	24186.01
43	43	15	15	20404.97
43	43	15	16	30382.75
43	43	15	17	34876.16
43	43	15	18	37506.42
43	43	15	19	41672.63
43	43	43	20	8887.54
43	43	43	21	7025.69
43	43	22	22	5879.30
43	43	43	23	7088.16
43	43	24	24	6387.49
43	43	25	25	5805.48
43	43	26	26	9655.66
43	43	27	27	11193.05
43	43	28	28	11696.51
43	43	29	29	11053.50
43	43	30	30	11784.67
43	43	31	31	11037.34
43	43	30	32	16312.79
43	43	33	33	13958.39
43	43	34	34	13966.19
43	43	35	35	15050.34
43	43	36	36	16784.50
43	43	35	37	19699.58
43	43	36	38	19734.36
43	43	36	39	28753.78
43	43	43	40	14406.34
43	43	43	41	3754.09
43	43	43	42	2115.42
43	43	44	44	2830.26
43	43	45	45	5883.46
43	43	46	46	6348.63
43	43	47	47	8527.23
43	43	48	48	9928.86
43	43	49	49	10836.12
43	43	50	50	10609.13
43	43	51	51	12264.01
43	43	52	52	12799.57
43	43	53	53	14197.26
43	43	52	54	15371.29
43	43	52	55	16220.12
43	43	52	56	19453.28
43	43	52	57	23822.56
43	43	52	58	25495.38
43	43	53	59	26792.32
43	43	43	60	9635.18
43	43	43	61	6713.38
43	43	62	62	3349.76
43	43	62	63	5664.75
43	43	64	64	4633.65
43	43	62	65	6831.92
43	43	66	66	7236.05
43	43	67	67	7592.55
43	43	68	68	8133.31
43	43	67	69	10544.57
43	43	67	70	10474.68
43	43	68	71	10525.19
43	43	72	72	10267.79
43	43	73	73	10820.46
43	43	72	74	11589.09
43	43	73	75	12376.28
43	43	73	76	14555.53
43	43	52	77	17992.85
43	43	73	78	21213.55
43	43	52	79	26272.23
43	43	43	80	20687.33
43	43	43	81	18049.13
43	43	43	82	17038.94
43	43	43	83	14026.27
43	43	43	84	10291.40
43	43	43	85	12258.77
43	43	43	86	11126.30
43	43	43	87	11653.45
43	43	66	88	11705.58
43	43	66	89	11903.75
43	43	66	90	12516.73
43	43	67	91	11827.16
43	43	67	92	12890.04
43	43	66	93	14815.80
43	43	67	94	14137.36
43	43	72	95	12828.17
43	43	67	96	16149.35
43	43	72	97	15274.72
43	43	72	98	16923.57
43	43	72	99	18114.32
44	44	3	0	34163.04
44	44	3	1	32219.24
44	44	2	2	11863.18
44	44	3	3	12115.45
44	44	4	4	17309.79
44	44	5	5	12385.59
44	44	6	6	14188.66
44	44	4	7	31684.73
44	44	4	8	33262.63
44	44	6	9	26922.68
44	44	10	10	11711.43
44	44	10	11	25006.94
44	44	12	12	16342.74
44	44	13	13	16122.62
44	44	13	14	21669.36
44	44	15	15	17692.84
44	44	15	16	27670.63
44	44	15	17	32164.03
44	44	15	18	34794.29
44	44	15	19	38960.50
44	44	44	20	10965.81
44	44	44	21	8926.65
44	44	22	22	5940.60
44	44	44	23	5334.56
44	44	24	24	4584.28
44	44	25	25	3389.08
44	44	26	26	7531.93
44	44	27	27	9022.29
44	44	28	28	9373.92
44	44	29	29	8484.00
44	44	30	30	9174.29
44	44	31	31	8249.11
44	44	30	32	13702.41
44	44	33	33	11176.92
44	44	34	34	11136.02
44	44	35	35	12220.87
44	44	36	36	13963.81
44	44	35	37	16870.11
44	44	36	38	16913.66
44	44	36	39	25933.08
44	44	43	40	17236.60
44	44	43	41	6584.35
44	44	44	42	4900.81
44	44	43	43	2830.26
44	44	45	45	3062.72
44	44	46	46	3626.21
44	44	47	47	5797.88
44	44	48	48	7114.01
44	44	49	49	8057.63
44	44	50	50	7952.29
44	44	51	51	9530.23
44	44	52	52	10113.35
44	44	53	53	11408.54
44	44	51	54	12649.77
44	44	52	55	13533.90
44	44	52	56	16767.06
44	44	53	57	21065.28
44	44	52	58	22809.15
44	44	53	59	24003.60
44	44	43	60	12465.45
44	44	44	61	9419.10
44	44	62	62	2879.86
44	44	62	63	5194.84
44	44	64	64	3570.24
44	44	64	65	6107.36
44	44	66	66	6639.96
44	44	67	67	6287.10
44	44	68	68	6229.03
44	44	67	69	9239.13
44	44	67	70	9169.23
44	44	68	71	8620.92
44	44	72	72	8385.80
44	44	73	73	8639.95
44	44	72	74	9707.10
44	44	73	75	10195.77
44	44	73	76	12375.02
44	44	52	77	15306.62
44	44	52	78	18685.52
44	44	52	79	23586.00
44	44	43	80	23517.59
44	44	43	81	20879.39
44	44	43	82	19869.20
44	44	43	83	16856.53
44	44	62	84	12016.11
44	44	62	85	13440.43
44	44	62	86	11386.15
44	44	62	87	11341.10
44	44	66	88	11109.49
44	44	67	89	10868.96
44	44	67	90	11576.14
44	44	67	91	10521.71
44	44	67	92	11584.59
44	44	67	93	13928.88
44	44	72	94	12770.23
44	44	72	95	10946.17
44	44	72	96	14629.70
44	44	72	97	13392.73
44	44	72	98	15041.58
44	44	72	99	16232.33
45	45	3	0	34150.08
45	45	3	1	32206.29
45	45	2	2	12733.96
45	45	3	3	12102.50
45	45	4	4	16367.61
45	45	5	5	11331.70
45	45	6	6	12919.17
45	45	4	7	30742.55
45	45	4	8	32320.44
45	45	6	9	25653.19
45	45	10	10	10017.25
45	45	12	11	22694.93
45	45	12	12	13967.10
45	45	13	13	13355.15
45	45	13	14	18901.89
45	45	15	15	14702.42
45	45	15	16	24680.20
45	45	15	17	29173.61
45	45	15	18	31803.86
45	45	15	19	35970.07
45	45	22	20	12394.49
45	45	22	21	11039.86
45	45	22	22	7076.04
45	45	25	23	5221.07
45	45	24	24	3859.35
45	45	25	25	2001.68
45	45	26	26	5619.54
45	45	27	27	6909.84
45	45	28	28	7006.91
45	45	29	29	5760.01
45	45	30	30	6367.63
45	45	31	31	5204.37
45	45	30	32	10895.75
45	45	33	33	8132.89
45	45	34	34	8096.44
45	45	35	35	9173.79
45	45	36	36	10982.17
45	45	35	37	13823.03
45	45	36	38	13932.03
45	45	36	39	22951.45
45	45	43	40	20289.79
45	45	43	41	9637.55
45	45	44	42	7963.53
45	45	43	43	5883.46
45	45	44	44	3062.72
45	45	46	46	1689.93
45	45	47	47	3296.24
45	45	48	48	4199.22
45	45	49	49	5264.53
45	45	50	50	5514.66
45	45	51	51	6834.25
45	45	52	52	7522.66
45	45	53	53	8537.36
45	45	51	54	9953.80
45	45	52	55	10943.21
45	45	53	56	14098.62
45	45	53	57	18194.10
45	45	53	58	20115.44
45	45	53	59	21132.42
45	45	43	60	15518.64
45	45	62	61	11727.84
45	45	62	62	5004.28
45	45	64	63	7180.16
45	45	64	64	4882.86
45	45	64	65	7419.97
45	45	66	66	7603.22
45	45	67	67	6498.79
45	45	68	68	5568.93
45	45	68	69	9118.79
45	45	68	70	8862.38
45	45	68	71	7960.81
45	45	72	72	7440.55
45	45	73	73	7161.71
45	45	72	74	8761.85
45	45	73	75	8717.54
45	45	50	76	10655.96
45	45	52	77	12715.94
45	45	52	78	16094.84
45	45	52	79	20995.32
45	45	43	80	26570.79
45	45	43	81	23932.58
45	45	43	82	22922.40
45	45	62	83	19274.05
45	45	62	84	14140.53
45	45	62	85	15564.85
45	45	64	86	13301.64
45	45	66	87	12487.81
45	45	66	88	12072.76
45	45	67	89	11080.65
45	45	67	90	11787.83
45	45	72	91	9830.24
45	45	68	92	11444.32
45	45	67	93	14140.57
45	45	72	94	11824.97
45	45	72	95	10000.92
45	45	72	96	13684.45
45	45	72	97	12447.47
45	45	73	98	13968.16
45	45	73	99	14890.48
46	46	4	0	35827.45
46	46	3	1	33895.35
46	46	2	2	14349.10
46	46	3	3	13791.56
46	46	4	4	17982.89
46	46	5	5	12948.95
46	46	6	6	14484.59
46	46	6	7	32333.94
46	46	4	8	33935.72
46	46	6	9	27218.61
46	46	10	10	11490.55
46	46	12	11	23791.84
46	46	12	12	15064.02
46	46	13	13	14101.17
46	46	13	14	19647.91
46	46	15	15	15049.37
46	46	15	16	25027.15
46	46	15	17	29520.56
46	46	15	18	32150.82
46	46	15	19	36317.02
46	46	22	20	13913.86
46	46	44	21	12552.86
46	46	22	22	8595.41
46	46	25	23	6908.92
46	46	24	24	5547.82
46	46	25	25	3689.54
46	46	26	26	7105.22
46	46	27	27	8275.06
46	46	28	28	8228.72
46	46	29	29	6730.96
46	46	30	30	7211.27
46	46	31	31	5548.86
46	46	33	32	11485.53
46	46	33	33	8374.66
46	46	34	34	7880.17
46	46	35	35	8983.29
46	46	36	36	10524.91
46	46	35	37	13632.52
46	46	36	38	13474.76
46	46	36	39	22494.18
46	46	43	40	20754.97
46	46	43	41	10102.73
46	46	43	42	8464.06
46	46	43	43	6348.63
46	46	44	44	3626.21
46	46	45	45	1689.93
46	46	47	47	2180.46
46	46	48	48	3702.94
46	46	49	49	4501.37
46	46	50	50	4331.38
46	46	51	51	5918.75
46	46	52	52	6487.27
46	46	53	53	7865.25
46	46	51	54	9038.30
46	46	52	55	9907.83
46	46	52	56	13140.98
46	46	52	57	17510.26
46	46	52	58	19183.08
46	46	53	59	20460.32
46	46	43	60	15983.82
46	46	62	61	11235.94
46	46	62	62	4512.38
46	46	64	63	6261.16
46	46	64	64	3963.85
46	46	64	65	6500.97
46	46	66	66	6289.86
46	46	67	67	4983.18
46	46	68	68	3901.02
46	46	68	69	7450.89
46	46	68	70	7194.47
46	46	68	71	6292.91
46	46	72	72	5751.91
46	46	73	73	5532.73
46	46	72	74	7073.21
46	46	73	75	7088.55
46	46	73	76	9267.80
46	46	52	77	11680.55
46	46	52	78	15059.45
46	46	52	79	19959.93
46	46	62	80	26964.39
46	46	62	81	24183.51
46	46	62	82	22916.05
46	46	62	83	18782.15
46	46	62	84	13648.64
46	46	64	85	14795.98
46	46	66	86	12237.37
46	46	66	87	11174.45
46	46	66	88	10759.40
46	46	67	89	9565.04
46	46	67	90	10272.22
46	46	72	91	8141.61
46	46	68	92	9776.42
46	46	68	93	12609.28
46	46	72	94	10136.34
46	46	72	95	8312.29
46	46	72	96	11995.82
46	46	72	97	10758.84
46	46	73	98	12339.18
