n: 100 p: 40
FO: 51860.03
HUBS: [96, 31, 19, 18, 69, 78, 27, 73, 54, 17, 83, 47, 33, 37, 50, 68, 4, 18, 71, 38, 48, 59, 16, 31, 93, 34, 48, 22, 56, 80, 15, 67, 59, 83, 15, 8, 51, 72, 82, 32]

OR	H1	H2	DS	CUSTO
34	34	72	72	9439.94
34	34	73	73	8028.61
34	34	73	74	10105.24
34	34	73	75	9584.43
34	34	51	76	8755.04
34	34	54	77	7977.42
34	34	78	78	9009.06
34	34	56	79	13476.03
34	34	80	80	29154.30
34	34	82	81	27759.83
34	34	82	82	26159.51
34	34	83	83	22981.76
34	34	67	84	22112.53
34	34	67	85	22489.10
34	34	67	86	19584.99
34	34	67	87	18462.42
34	34	69	88	16861.06
34	34	69	89	13792.73
34	34	69	90	14402.84
34	34	72	91	11829.64
34	34	72	92	13464.88
34	34	93	93	14531.38
34	34	73	94	13814.77
34	34	73	95	11697.32
34	34	96	96	13160.97
34	34	73	97	13325.41
34	34	51	98	14674.34
34	34	54	99	14725.15
35	33	4	0	36541.88
35	33	4	1	34965.74
35	34	22	2	23245.26
35	33	27	3	20475.13
35	33	4	4	18697.31
35	33	27	5	16740.29
35	33	27	6	18117.68
35	33	8	7	28539.34
35	33	8	8	26932.65
35	33	32	9	27984.36
35	33	27	10	13775.69
35	33	32	11	22799.65
35	33	32	12	14072.94
35	33	32	13	11042.53
35	15	15	14	14845.71
35	15	15	15	9186.77
35	37	16	16	15352.43
35	37	17	17	18639.88
35	37	18	18	19682.79
35	37	19	19	23584.27
35	34	22	20	20664.50
35	34	22	21	19309.87
35	34	22	22	15346.05
35	34	31	23	15133.92
35	34	31	24	13533.13
35	34	31	25	12369.21
35	33	27	26	11375.19
35	33	27	27	9322.31
35	33	33	28	10094.41
35	34	31	29	8214.97
35	33	33	30	7393.48
35	34	31	31	4887.13
35	33	32	32	5485.81
35	33	33	33	3152.66
35	34	34	34	1471.12
35	34	34	36	5586.50
35	37	37	37	4649.24
35	38	38	38	4849.12
35	38	38	39	15220.50
35	34	22	40	28771.60
35	34	22	41	21418.07
35	34	48	42	19907.07
35	34	47	43	18814.57
35	34	48	44	15147.42
35	34	48	45	11261.05
35	34	47	46	10352.20
35	34	47	47	7444.93
35	34	48	48	5662.08
35	34	34	49	6507.35
35	34	50	50	6508.59
35	34	51	51	5006.36
35	34	51	52	6149.34
35	34	34	53	4502.76
35	34	54	54	4959.57
35	34	54	55	6187.67
35	34	56	56	7469.34
35	34	56	57	11838.86
35	34	56	58	13579.77
35	38	59	59	12085.76
35	34	47	60	28002.16
35	34	47	61	22733.05
35	34	47	62	16045.05
35	34	47	63	17216.79
35	34	47	64	14953.99
35	34	67	65	15955.44
35	34	67	66	15109.40
35	34	67	67	12650.56
35	34	68	68	10839.70
35	34	69	69	12807.52
35	34	69	70	13111.25
35	34	71	71	10421.64
35	34	72	72	10911.06
35	34	73	73	9499.73
35	34	73	74	11576.36
35	34	73	75	11055.55
35	34	51	76	10226.16
35	34	54	77	9448.54
35	34	78	78	10480.19
35	34	56	79	14947.16
35	34	80	80	30625.43
35	34	82	81	29230.95
35	34	82	82	27630.64
35	34	83	83	24452.88
35	34	67	84	23583.65
35	34	67	85	23960.22
35	34	67	86	21056.12
35	34	67	87	19933.55
35	34	69	88	18332.18
35	34	69	89	15263.85
35	34	69	90	15873.96
35	34	72	91	13300.76
35	34	72	92	14936.00
35	34	93	93	16002.51
35	34	73	94	15285.89
35	34	73	95	13168.44
35	34	96	96	14632.09
35	34	73	97	14796.54
35	34	51	98	16145.46
35	34	54	99	16196.28
36	33	4	0	39578.57
36	33	4	1	38002.43
36	34	22	2	25889.51
36	34	27	3	23204.23
36	33	4	4	21734.00
36	34	27	5	19469.38
36	34	27	6	20846.77
36	37	8	7	30769.86
36	37	8	8	29163.17
36	32	32	9	30821.32
36	34	27	10	16504.79
36	37	15	11	25368.58
36	32	32	12	16909.90
36	37	15	13	13426.18
36	37	15	14	14085.91
36	37	15	15	8426.96
36	38	16	16	13831.82
36	38	17	17	17087.15
36	38	18	18	18041.64
36	38	19	19	21996.41
36	34	22	20	23308.75
36	34	22	21	21954.12
36	34	22	22	17990.30
36	34	31	23	17778.17
36	34	31	24	16177.38
36	34	31	25	15013.46
36	34	27	26	14104.28
36	34	27	27	12051.41
36	33	33	28	13131.11
36	34	31	29	10859.22
36	33	33	30	10430.17
36	34	31	31	7531.38
36	32	32	32	8322.77
36	33	33	33	6189.35
36	34	34	34	4115.37
36	34	34	35	5586.50
36	37	37	37	3157.24
36	38	38	38	2949.85
36	38	38	39	13321.23
36	34	22	40	31415.85
36	34	22	41	24062.32
36	34	48	42	22551.32
36	34	47	43	21458.82
36	34	48	44	17791.67
36	34	48	45	13905.29
36	34	47	46	12996.45
36	34	47	47	10089.18
36	34	48	48	8306.33
36	51	51	49	8868.32
36	54	50	50	8488.42
36	51	51	51	6716.62
36	54	54	52	6974.67
36	54	54	53	6029.83
36	54	54	54	4402.95
36	54	54	55	5631.05
36	56	56	56	5057.27
36	56	56	57	9426.79
36	56	56	58	11167.71
36	38	59	59	10186.50
36	34	47	60	30646.41
36	54	67	61	24727.65
36	34	47	62	18689.30
36	54	68	63	19055.61
36	54	68	64	17472.67
36	54	67	65	17657.57
36	54	67	66	16811.53
36	54	67	67	14352.69
36	54	68	68	12570.39
36	54	69	69	13851.36
36	54	69	70	14155.09
36	54	71	71	11538.07
36	54	72	72	11867.34
36	54	73	73	10373.37
36	54	73	74	12450.00
36	54	73	75	11929.19
36	54	54	76	9987.98
36	54	54	77	8891.92
36	56	78	78	8698.05
36	56	56	79	12535.09
36	34	80	80	33269.68
36	34	82	81	31875.20
36	34	82	82	30274.89
36	54	83	83	26806.87
36	54	67	84	25285.78
36	54	67	85	25662.36
36	54	67	86	22758.25
36	54	67	87	21635.68
36	54	69	88	19376.02
36	54	69	89	16307.69
36	54	69	90	16917.80
36	54	72	91	14257.03
36	54	72	92	15892.27
36	54	93	93	16458.06
36	54	73	94	16159.53
36	54	73	95	14042.08
36	54	96	96	14754.15
36	54	54	97	15159.75
36	54	54	98	15761.42
36	54	54	99	15639.66
37	37	4	0	37449.22
37	37	4	1	35873.08
37	37	27	2	25638.72
37	37	27	3	22350.37
37	37	4	4	19604.65
37	37	27	5	18615.52
37	37	32	6	19641.42
37	37	8	7	27612.62
37	37	8	8	26005.93
37	37	15	9	28239.45
37	37	27	10	15650.93
37	37	15	11	22211.34
37	37	32	12	14498.20
37	37	15	13	10268.94
37	37	15	14	10928.66
37	37	15	15	5269.72
37	37	16	16	10703.20
37	37	17	17	13990.65
37	37	18	18	15033.56
37	37	19	19	18935.04
37	37	22	20	23406.11
37	37	22	21	22051.48
37	37	22	22	18087.66
37	37	31	23	17984.45
37	37	31	24	16383.66
37	37	31	25	15219.74
37	37	27	26	13250.42
37	37	27	27	11197.55
37	37	32	28	12043.62
37	37	33	29	10371.90
37	37	33	30	9420.10
37	37	31	31	7737.66
37	37	32	32	5911.07
37	37	33	33	5179.27
37	37	34	34	4571.54
37	37	37	35	4649.24
37	37	37	36	3157.24
37	37	38	38	452.07
37	37	38	39	10823.44
37	37	22	40	31513.21
37	37	22	41	24159.67
37	37	48	42	22966.04
37	37	47	43	21803.46
37	37	47	44	18164.33
37	37	48	45	14320.02
37	37	47	46	13341.09
37	37	47	47	10433.82
37	37	48	48	8721.05
37	37	51	49	9429.42
37	37	50	50	9085.48
37	37	51	51	7277.71
37	37	54	52	8241.76
37	37	37	53	6840.32
37	37	54	54	5670.05
37	37	54	55	6898.15
37	37	56	56	5521.70
37	37	38	57	8458.70
37	37	59	58	10046.82
37	37	59	59	7669.44
37	37	47	60	30991.04
37	37	67	61	25657.41
37	37	47	62	19033.94
37	37	68	63	19944.21
37	37	47	64	17942.88
37	37	67	65	18587.34
37	37	67	66	17741.30
37	37	67	67	15282.46
37	37	68	68	13458.99
37	37	69	69	15040.14
37	37	69	70	15343.88
37	37	71	71	12677.66
37	37	72	72	13060.89
37	37	73	73	11568.53
37	37	73	74	13645.17
37	37	73	75	13124.36
37	37	54	76	11255.08
37	37	56	77	9514.60
37	37	78	78	9158.37
37	37	59	79	12757.26
37	37	80	80	33695.41
37	37	82	81	32276.97
37	37	82	82	30676.65
37	37	83	83	27414.18
37	37	67	84	26215.55
37	37	67	85	26592.12
37	37	67	86	23688.02
37	37	67	87	22565.45
37	37	69	88	20564.80
37	37	69	89	17496.47
37	37	69	90	18106.58
37	37	72	91	15450.59
37	37	72	92	17085.83
37	37	93	93	17718.57
37	37	73	94	17354.69
37	37	73	95	15237.25
37	37	96	96	15941.43
37	37	54	97	16426.85
37	37	54	98	17028.51
37	37	78	99	16591.57
38	38	4	0	37878.94
38	38	4	1	36302.80
38	38	27	2	25981.38
38	38	27	3	22693.02
38	38	4	4	20034.38
38	38	27	5	18958.17
38	38	32	6	20042.04
38	38	8	7	28060.81
38	38	8	8	26454.11
38	38	15	9	28643.45
38	38	27	10	15993.58
38	38	15	11	22615.34
38	38	32	12	14898.82
38	38	15	13	10672.94
38	38	15	14	11332.66
38	38	15	15	5673.72
38	38	16	16	10881.97
38	38	17	17	14137.30
38	38	18	18	15091.79
38	38	19	19	19046.55
38	38	22	20	23655.23
38	38	22	21	22300.60
38	38	22	22	18336.78
38	38	31	23	18188.67
38	38	31	24	16587.87
38	38	31	25	15423.96
38	38	27	26	13593.07
38	38	27	27	11540.20
38	38	33	28	12412.75
38	38	33	29	10663.62
38	38	33	30	9711.81
38	38	31	31	7941.87
38	38	32	32	6311.69
38	38	33	33	5470.99
38	38	34	34	4693.89
38	38	38	35	4849.12
38	38	38	36	2949.85
38	38	37	37	452.07
38	38	38	39	10371.38
38	38	22	40	31762.33
38	38	22	41	24408.79
38	38	48	42	23037.69
38	38	47	43	21840.39
38	38	47	44	18201.26
38	38	48	45	14391.66
38	38	47	46	13378.02
38	38	47	47	10470.75
38	38	48	48	8792.69
38	38	51	49	9366.61
38	38	50	50	9041.62
38	38	51	51	7214.91
38	38	54	52	8066.32
38	38	38	53	6727.13
38	38	54	54	5494.60
38	38	54	55	6722.70
38	38	56	56	5138.46
38	38	38	57	8006.64
38	38	59	58	9614.03
38	38	59	59	7236.64
38	38	47	60	31027.97
38	38	67	61	25592.49
38	38	47	62	19070.87
38	38	68	63	19882.61
38	38	47	64	17979.81
38	38	67	65	18522.42
38	38	67	66	17676.38
38	38	67	67	15217.54
38	38	68	68	13397.39
38	38	69	69	14911.04
38	38	69	70	15214.77
38	38	71	71	12561.54
38	38	72	72	12928.39
38	38	73	73	11433.75
38	38	73	74	13510.38
38	38	73	75	12989.57
38	38	54	76	11079.63
38	38	56	77	9131.35
38	38	78	78	8767.21
38	38	59	79	12324.46
38	38	80	80	33752.24
38	38	82	81	32318.31
38	38	82	82	30718.00
38	38	83	83	27418.24
38	38	67	84	26150.63
38	38	67	85	26527.20
38	38	67	86	23623.10
38	38	67	87	22500.53
38	38	69	88	20435.70
38	38	69	89	17367.37
38	38	69	90	17977.48
38	38	72	91	15318.08
38	38	72	92	16953.32
38	38	93	93	17516.30
38	38	73	94	17219.91
38	38	73	95	15102.46
38	38	96	96	15701.84
38	38	54	97	16251.40
38	38	54	98	16853.07
38	38	78	99	16200.41
39	38	4	0	48250.32
39	38	4	1	46674.18
39	38	27	2	36352.75
39	38	27	3	33064.40
39	38	4	4	30405.75
39	38	27	5	29329.55
39	38	32	6	30413.42
39	15	8	7	37821.78
39	15	8	8	36215.08
39	15	15	9	38047.25
39	38	27	10	26364.96
39	15	15	11	32019.14
39	15	15	12	24773.65
39	15	15	13	20076.74
39	15	15	14	20736.46
39	15	15	15	15077.52
39	16	16	16	15251.05
39	17	17	17	17948.38
39	18	18	18	16951.09
39	18	19	19	21372.93
39	59	22	20	33881.74
39	59	22	21	32527.11
39	59	22	22	28563.29
39	59	31	23	28457.52
39	59	31	24	26856.73
39	59	48	25	25289.12
39	38	27	26	23964.45
39	38	27	27	21911.58
39	38	33	28	22784.13
39	38	33	29	21035.00
39	38	33	30	20083.19
39	59	31	31	18210.73
39	38	32	32	16683.07
39	38	33	33	15842.37
39	59	34	34	14832.05
39	38	38	35	15220.50
39	38	38	36	13321.23
39	38	37	37	10823.44
39	38	38	38	10371.38
39	59	22	40	41988.84
39	59	47	41	33455.43
39	59	47	42	31663.60
39	59	47	43	30414.92
39	59	47	44	26775.78
39	59	47	45	23440.26
39	59	47	46	21952.55
39	59	47	47	19045.27
39	59	48	48	17908.21
39	59	51	49	17463.81
39	59	50	50	16956.38
39	59	51	51	15312.10
39	59	54	52	15549.99
39	59	54	53	14605.15
39	59	54	54	12978.28
39	59	56	55	13044.59
39	59	56	56	9776.28
39	59	59	57	7303.39
39	59	59	58	6531.29
39	59	59	59	4153.91
39	59	67	60	38872.14
39	59	67	61	32466.21
39	59	68	62	27122.43
39	59	67	63	26835.84
39	59	68	64	25394.56
39	59	67	65	25396.14
39	59	67	66	24550.10
39	59	67	67	22091.26
39	59	68	68	20492.28
39	59	69	69	20901.87
39	59	69	70	21205.61
39	59	71	71	19019.06
39	59	72	72	19102.62
39	59	73	73	17794.92
39	59	73	74	19871.56
39	59	73	75	19350.75
39	59	56	76	17318.48
39	59	56	77	13769.17
39	59	78	78	10826.49
39	59	59	79	9241.73
39	59	80	80	41534.12
39	59	82	81	39951.35
39	59	82	82	38351.03
39	59	83	83	34627.54
39	59	67	84	33024.35
39	59	67	85	33400.93
39	59	69	86	30471.32
39	59	69	87	28998.61
39	59	69	88	26426.53
39	59	69	89	23358.20
39	59	69	90	23968.31
39	59	72	91	21492.32
39	59	96	92	23081.82
39	59	93	93	22075.62
39	59	96	94	21806.40
39	59	73	95	21463.64
39	59	96	96	19771.40
39	59	78	97	19903.11
39	59	78	98	19304.87
39	59	78	99	18259.70
40	4	4	0	43721.76
40	22	22	1	41922.64
40	22	22	2	21324.76
40	22	22	3	22242.91
40	4	4	4	25877.19
40	22	22	5	24489.50
40	22	22	6	27101.92
40	4	8	7	39448.51
40	4	8	8	37841.82
40	4	4	9	35507.87
40	22	22	10	25385.53
40	4	4	11	36519.57
40	22	27	12	31139.29
40	22	27	13	31799.80
40	22	27	14	37268.48
40	22	15	15	31809.91
40	22	16	16	39186.46
40	22	17	17	42444.30
40	22	18	18	44625.91
40	22	19	19	47447.86
40	22	22	20	18744.01
40	22	22	21	17389.38
40	22	22	22	13425.55
40	22	22	23	17317.58
40	22	22	24	18734.58
40	22	22	25	20530.37
40	22	22	26	22196.03
40	22	27	27	21335.71
40	22	27	28	22672.67
40	22	27	29	24827.96
40	22	27	30	25437.36
40	22	31	31	23889.78
40	22	32	32	26627.13
40	22	33	33	26366.81
40	22	34	34	27300.48
40	22	34	35	28771.60
40	22	34	36	31415.85
40	22	37	37	31513.21
40	22	38	38	31762.33
40	22	59	39	41988.84
40	22	22	41	19497.57
40	22	22	42	19574.74
40	22	22	43	21264.61
40	22	22	44	21346.34
40	22	22	45	22860.27
40	22	22	46	24886.09
40	22	47	47	23778.11
40	22	48	48	24276.12
40	22	48	49	25883.51
40	22	50	50	25968.31
40	22	51	51	27075.65
40	22	51	52	28218.62
40	22	51	53	29983.37
40	22	54	54	29237.61
40	22	54	55	30465.71
40	22	56	56	32528.00
40	22	56	57	36897.52
40	22	56	58	38638.44
40	22	59	59	37834.93
40	82	82	60	23919.26
40	83	83	61	25351.87
40	22	22	62	24755.52
40	22	22	63	26948.39
40	22	22	64	26029.85
40	67	67	65	27580.32
40	67	67	66	26734.28
40	67	67	67	24275.44
40	68	68	68	25235.38
40	67	69	69	26489.46
40	67	69	70	26793.20
40	68	71	71	27029.29
40	67	72	72	27396.41
40	22	73	73	27536.66
40	67	72	74	28717.71
40	22	73	75	29092.48
40	22	50	76	31109.61
40	22	51	77	33390.55
40	22	78	78	34188.88
40	22	78	79	39900.03
40	80	80	80	16715.15
40	82	82	81	17545.57
40	82	82	82	15945.25
40	83	83	83	17700.98
40	83	83	84	23531.45
40	83	83	85	23952.06
40	83	83	86	26711.04
40	83	83	87	28361.25
40	67	67	88	30335.72
40	67	67	89	28857.30
40	67	69	90	29555.90
40	67	69	91	27827.32
40	67	69	92	28921.55
40	67	93	93	30006.78
40	67	69	94	30085.73
40	67	69	95	29637.84
40	67	96	96	30693.04
40	67	69	97	32309.97
40	67	69	98	33874.83
40	67	72	99	35242.93
41	22	4	0	36537.07
41	22	22	1	34569.10
41	22	22	2	13971.23
41	22	22	3	14889.38
41	22	4	4	18692.50
41	22	22	5	17135.97
41	22	22	6	19748.39
41	22	8	7	32211.99
41	22	8	8	30605.30
41	22	4	9	28323.19
41	22	22	10	18032.00
41	22	4	11	29334.89
41	22	27	12	23785.76
41	22	27	13	24446.26
41	22	27	14	29914.94
41	22	15	15	24456.38
41	22	16	16	31832.93
41	22	17	17	35090.77
41	22	18	18	37272.38
41	22	19	19	40094.33
41	22	22	20	11390.47
41	22	22	21	10035.84
41	22	22	22	6072.02
41	22	22	23	9964.04
41	22	22	24	11381.05
41	22	22	25	13176.83
41	22	22	26	14842.50
41	22	27	27	13982.17
41	22	27	28	15319.14
41	22	27	29	17474.43
41	22	27	30	18083.82
41	22	31	31	16536.25
41	22	32	32	19273.59
41	22	33	33	19013.27
41	22	34	34	19946.94
41	22	34	35	21418.07
41	22	34	36	24062.32
41	22	37	37	24159.67
41	22	38	38	24408.79
41	47	59	39	33455.43
41	22	22	40	19497.57
41	22	22	42	12221.21
41	22	22	43	13911.08
41	22	22	44	13992.81
41	22	22	45	15506.74
41	47	47	46	17317.43
41	47	47	47	14410.16
41	48	48	48	15968.66
41	47	47	49	17567.80
41	47	50	50	16636.31
41	47	51	51	18148.45
41	47	51	52	19291.43
41	47	51	53	21056.18
41	47	54	54	20488.11
41	47	54	55	21716.21
41	47	56	56	23709.59
41	47	56	57	28079.11
41	47	56	58	29820.03
41	47	59	59	29301.53
41	22	22	60	20746.71
41	22	22	61	20338.23
41	22	22	62	17401.99
41	67	67	63	18621.50
41	67	67	64	17833.79
41	67	67	65	17181.80
41	67	67	66	16335.76
41	67	67	67	13876.92
41	68	68	68	14516.56
41	67	69	69	16090.94
41	67	69	70	16394.67
41	68	71	71	16310.47
41	68	72	72	16682.10
41	68	73	73	17338.55
41	68	72	74	18003.40
41	68	73	75	18894.37
41	68	73	76	21073.62
41	47	50	77	24248.37
41	47	78	78	24859.98
41	47	78	79	30571.12
41	80	80	80	19802.62
41	82	82	81	18280.78
41	82	82	82	16680.47
41	83	83	83	14828.70
41	83	83	84	20659.16
41	83	83	85	21079.77
41	67	67	86	22282.48
41	67	67	87	21159.91
41	67	67	88	19937.19
41	67	67	89	18458.78
41	67	69	90	19157.38
41	67	69	91	17428.80
41	67	69	92	18523.03
41	67	93	93	19608.26
41	67	69	94	19687.20
41	67	69	95	19239.32
41	67	96	96	20294.52
41	68	72	97	21689.03
41	68	72	98	23337.88
41	68	72	99	24528.63
42	22	4	0	36614.25
42	22	22	1	34646.28
42	22	22	2	14048.40
42	22	22	3	14966.55
42	22	4	4	18769.68
42	22	22	5	17213.14
42	22	22	6	19825.56
42	22	8	7	32289.16
42	22	8	8	30682.47
42	22	4	9	28400.36
42	22	22	10	18109.18
42	22	4	11	29412.06
42	22	27	12	23862.94
42	22	27	13	24523.44
42	22	27	14	29992.12
42	22	15	15	24533.55
42	22	16	16	31910.10
42	22	17	17	35167.95
42	31	18	18	37242.47
42	22	19	19	40171.50
42	22	22	20	11467.65
42	22	22	21	10113.02
42	22	22	22	6149.19
42	22	22	23	10041.22
42	22	22	24	11458.22
42	22	22	25	13254.01
42	22	22	26	14919.67
42	22	27	27	14059.35
42	22	27	28	15396.31
42	22	27	29	17551.60
42	22	27	30	18161.00
42	31	31	31	15257.24
42	22	32	32	19350.77
42	31	33	33	18186.10
42	48	34	34	18435.95
42	48	34	35	19907.07
42	48	34	36	22551.32
42	48	37	37	22966.04
42	48	38	38	23037.69
42	47	59	39	31663.60
42	22	22	40	19574.74
42	22	22	41	12221.21
42	22	22	43	13988.25
42	22	22	44	14069.99
42	22	22	45	15583.91
42	47	47	46	15525.60
42	47	47	47	12618.32
42	48	48	48	14244.99
42	47	47	49	15775.97
42	47	50	50	14844.47
42	47	51	51	16356.62
42	47	51	52	17499.60
42	47	51	53	19264.34
42	47	54	54	18696.28
42	47	54	55	19924.37
42	47	56	56	21917.76
42	47	56	57	26287.28
42	47	56	58	28028.19
42	47	59	59	27509.69
42	22	22	60	20823.89
42	22	22	61	20415.41
42	22	22	62	17479.16
42	67	67	63	16897.01
42	67	67	64	16109.30
42	67	67	65	15457.31
42	67	67	66	14611.27
42	67	67	67	12152.43
42	68	68	68	12707.99
42	67	69	69	14366.45
42	67	69	70	14670.18
42	68	71	71	14501.91
42	68	72	72	14873.53
42	68	73	73	15529.98
42	68	72	74	16194.83
42	68	73	75	17085.80
42	68	73	76	19265.05
42	47	50	77	22456.54
42	47	78	78	23068.14
42	47	78	79	28779.29
42	82	80	80	20577.62
42	82	82	81	18954.62
42	82	82	82	17354.30
42	83	83	83	14942.01
42	83	83	84	20772.48
42	83	83	85	21193.09
42	67	67	86	20557.99
42	67	67	87	19435.42
42	67	67	88	18212.70
42	67	67	89	16734.29
42	67	69	90	17432.89
42	67	69	91	15704.31
42	67	69	92	16798.54
42	67	93	93	17883.77
42	67	69	94	17962.71
42	68	72	95	17433.91
42	67	96	96	18570.03
42	68	72	97	19880.46
42	68	72	98	21529.31
42	68	72	99	22720.06
43	22	4	0	38304.12
43	22	22	1	36336.15
43	22	22	2	15738.27
43	22	22	3	16656.42
43	22	4	4	20459.55
43	22	22	5	18903.01
43	22	22	6	21515.43
43	22	8	7	33979.03
43	22	8	8	32372.34
43	22	4	9	30090.23
43	27	27	10	19377.45
43	22	4	11	31101.93
43	27	27	12	24727.66
43	31	32	13	24837.60
43	31	15	14	29915.70
43	31	15	15	24256.76
43	31	16	16	31634.04
43	31	17	17	35035.11
43	31	18	18	36701.69
43	31	19	19	40136.13
43	22	22	20	13157.52
43	22	22	21	11802.89
43	22	22	22	7839.06
43	22	22	23	11731.09
43	22	22	24	13148.09
43	22	22	25	14943.88
43	22	22	26	16609.54
43	27	27	27	14924.07
43	27	27	28	16261.03
43	31	31	29	18044.31
43	31	31	30	17890.75
43	31	31	31	14716.46
43	31	32	32	19280.88
43	31	33	33	17645.33
43	47	34	34	17343.45
43	47	34	35	18814.57
43	47	34	36	21458.82
43	47	37	37	21803.46
43	47	38	38	21840.39
43	47	59	39	30414.92
43	22	22	40	21264.61
43	22	22	41	13911.08
43	22	22	42	13988.25
43	22	22	44	15759.86
43	47	47	45	15764.63
43	47	47	46	14276.92
43	47	47	47	11369.64
43	47	48	48	13219.94
43	47	47	49	14527.29
43	47	50	50	13595.79
43	47	51	51	15107.94
43	47	51	52	16250.91
43	47	51	53	18015.66
43	47	54	54	17447.60
43	47	54	55	18675.69
43	47	56	56	20669.08
43	47	56	57	25038.60
43	47	56	58	26779.51
43	47	59	59	26261.01
43	83	83	60	21478.23
43	67	67	61	20498.35
43	67	67	62	15786.42
43	67	67	63	14867.97
43	67	67	64	14080.27
43	67	67	65	13428.28
43	67	67	66	12582.24
43	67	67	67	10123.40
43	68	68	68	10844.41
43	67	69	69	12337.42
43	67	69	70	12641.15
43	68	71	71	12638.32
43	68	72	72	13009.95
43	68	73	73	13666.40
43	68	72	74	14331.25
43	68	73	75	15222.22
43	68	73	76	17401.46
43	47	50	77	21207.86
43	68	78	78	21461.00
43	68	78	79	27172.15
43	82	80	80	20262.25
43	82	82	81	18639.26
43	82	82	82	17038.94
43	83	83	83	14026.27
43	83	83	84	19856.74
43	83	83	85	20277.34
43	67	67	86	18528.96
43	67	67	87	17406.38
43	67	67	88	16183.67
43	67	67	89	14705.26
43	67	69	90	15403.86
43	67	69	91	13675.27
43	67	69	92	14769.51
43	67	93	93	15854.74
43	67	69	94	15933.68
43	67	69	95	15485.79
43	67	96	96	16541.00
43	68	72	97	18016.88
43	68	72	98	19665.73
43	68	72	99	20856.48
44	22	4	0	38385.85
44	22	22	1	36417.88
44	22	22	2	15820.00
44	22	22	3	16738.15
44	22	4	4	20541.28
44	22	22	5	18984.74
44	27	27	6	20825.08
44	22	8	7	34060.76
44	22	8	8	32454.07
44	22	4	9	30171.96
44	27	27	10	16483.09
44	27	27	11	29095.43
44	27	27	12	21833.30
44	31	32	13	21119.95
44	31	15	14	26198.05
44	31	15	15	20539.11
44	31	16	16	27916.40
44	31	17	17	31317.46
44	31	18	18	32984.04
44	31	19	19	36418.48
44	22	22	20	13239.25
44	22	22	21	11884.62
44	22	22	22	7920.79
44	22	22	23	11812.82
44	22	22	24	13229.82
44	47	47	25	14528.63
44	27	27	26	14082.59
44	27	27	27	12029.72
44	27	27	28	13366.68
44	31	31	29	14326.66
44	31	31	30	14173.10
44	31	31	31	10998.81
44	31	32	32	15563.24
44	31	33	33	13927.68
44	48	34	34	13676.30
44	48	34	35	15147.42
44	48	34	36	17791.67
44	47	37	37	18164.33
44	47	38	38	18201.26
44	47	59	39	26775.78
44	22	22	40	21346.34
44	22	22	41	13992.81
44	22	22	42	14069.99
44	22	22	43	15759.86
44	47	47	45	12125.49
44	47	47	46	10637.78
44	47	47	47	7730.51
44	48	48	48	9485.34
44	47	47	49	10888.15
44	47	50	50	9956.66
44	47	51	51	11468.80
44	47	51	52	12611.78
44	47	51	53	14376.53
44	47	54	54	13808.46
44	47	54	55	15036.56
44	47	56	56	17029.94
44	47	56	57	21399.46
44	47	56	58	23140.38
44	47	59	59	22621.88
44	22	22	60	22595.49
44	67	67	61	18757.75
44	67	67	62	14045.82
44	67	67	63	13127.37
44	67	67	64	12339.67
44	67	67	65	11687.68
44	67	67	66	10841.64
44	67	67	67	8382.80
44	68	68	68	8305.38
44	67	69	69	10596.82
44	67	69	70	10900.55
44	68	71	71	10099.29
44	68	72	72	10470.92
44	68	73	73	11127.36
44	68	72	74	11792.22
44	68	73	75	12683.19
44	68	73	76	14862.43
44	47	50	77	17568.73
44	47	78	78	18180.33
44	47	78	79	23891.47
44	82	80	80	23756.64
44	82	82	81	22133.64
44	82	82	82	20533.33
44	83	83	83	17047.44
44	67	67	84	19315.89
44	67	67	85	19692.46
44	67	67	86	16788.36
44	67	67	87	15665.78
44	67	67	88	14443.07
44	67	67	89	12964.66
44	67	69	90	13663.26
44	67	69	91	11934.68
44	67	69	92	13028.91
44	67	93	93	14114.14
44	67	69	94	14193.08
44	68	72	95	13031.29
44	67	96	96	14800.40
44	68	72	97	15477.84
44	68	72	98	17126.69
44	68	72	99	18317.44
45	27	4	0	37357.83
45	27	4	1	35781.68
45	22	22	2	17333.93
45	22	22	3	18252.08
45	27	4	4	19513.26
45	27	27	5	16631.09
45	27	27	6	18008.48
45	27	8	7	31311.28
45	27	8	8	29704.58
45	27	4	9	29143.94
45	27	27	10	13666.50
45	27	27	11	26278.83
45	27	27	12	19016.71
45	31	32	13	17060.29
45	31	15	14	22138.40
45	31	15	15	16479.45
45	31	16	16	23856.74
45	31	17	17	27257.80
45	31	18	18	28924.38
45	31	19	19	32358.82
45	22	22	20	14753.17
45	22	22	21	13398.54
45	22	22	22	9434.72
45	22	22	23	13326.74
45	47	47	24	13532.54
45	47	47	25	11193.10
45	27	27	26	11265.99
45	27	27	27	9213.12
45	27	27	28	10550.08
45	31	31	29	10267.00
45	31	31	30	10113.44
45	31	31	31	6939.15
45	31	32	32	11503.58
45	31	33	33	9868.02
45	48	34	34	9789.92
45	48	34	35	11261.05
45	48	34	36	13905.29
45	48	37	37	14320.02
45	48	38	38	14391.66
45	47	59	39	23440.26
45	22	22	40	22860.27
45	22	22	41	15506.74
45	22	22	42	15583.91
45	47	47	43	15764.63
45	47	47	44	12125.49
45	47	47	46	7302.26
